11.4596	-0.381438	-6.108698
10.0985	-4.507197	11.1027
10.2287	-0.59737	-3.733418
-7.305734	-1.615632	-8.678503
-10.713235	-5.602963	8.86176
-6.798144	2.74758	5.69714
6.81831	2.49766	-11.327738
-5.355381	-3.785949	-0.709851
-2.845424	2.76666	-1.144904
11.6962	-0.026961	-10.630351
-2.212739	-3.318393	11.0695
-8.530255	-3.707957	-4.479103
-6.927934	-4.902323	-2.726856
7.55742	-11.527803	7.37486
-6.295449	-3.533351	-6.572512
5.5322	0.562925	0.359897
11.6693	-3.674181	-6.890399
-5.428818	8.79673	-1.219784
8.33806	-7.580371	10.5742
-12.061203	-5.029635	11.0942
-3.871489	4.79528	-9.506322
4.08902	5.45548	3.49023
8.05788	4.10751	-6.636712
-3.914551	10.9436	6.70927
-3.997904	3.03785	1.22368
-5.057746	7.00525	-8.631965
0.72675	0.309135	-6.688264
-0.320704	8.85446	-2.066044
0.408404	-3.398128	-3.446047
10.936	-11.31205	-3.506738
6.29798	8.85756	-5.088173
3.49144	4.63199	10.0218
-12.162486	3.93495	2.06896
7.07253	-9.218965	8.61971
-8.722201	6.24951	-4.01774
-9.853939	-10.751496	7.11973
-10.357548	1.37725	-0.126412
-6.767045	-10.505173	11.921
11.8785	-9.03293	7.71059
0.827981	-9.825686	-9.098804
-7.560237	-11.443124	-6.198686
8.9078	-2.853834	9.61117
9.80434	-11.84763	2.84416
-2.642888	6.71869	2.20124
1.1879	6.25016	-5.346966
-12.114914	4.75839	-4.11455
-10.431317	-10.863792	-2.090349
-3.158422	5.65398	8.85479
-5.467216	-3.904275	3.29488
11.026	-7.662489	-9.916315
6.51222	9.40367	4.41019
-5.782223	-6.352551	4.52098
2.09623	2.13484	3.04105
2.94115	5.66873	5.99514
7.60312	3.01642	6.63236
-3.879079	-8.609175	-4.314957
-9.673631	4.78965	-7.870192
8.44981	-5.791522	0.0968649
10.8225	5.14987	0.620135
-10.608473	-6.187903	-0.348477
-4.701971	-11.223555	6.50486
-10.118543	5.49915	2.31283
10.0529	1.18638	-1.89719
9.11728	3.05302	-0.184904
11.5092	-6.568411	8.45187
5.2034	-9.543695	1.45175
0.976884	-11.363453	10.5771
8.54657	6.47358	0.580951
1.21908	2.39853	9.66591
-10.726788	-6.850467	-2.921811
4.7622	-3.910257	-10.248755
6.91591	-4.06093	-6.538505
8.57885	12.3514	9.5126
-9.238574	1.80158	6.10132
-10.907506	0.851706	-9.620321
